system,time_s,coordinate_name,coordinate_units,coordinate,velocity,acceleration,force_N,kinetic_energy_J,potential_energy_J,total_energy_J,period_s,frequency_Hz,angular_frequency_rad_s,amplitude,mass_kg,stiffness_or_length,damping,driving_force_or_torque,driving_frequency_rad_s
Simple Pendulum,1223.103255204291,theta,rad,-0.6135780315824167,-0.2887478808621506,1.9902551833500304,5.970765550050091,0.37518902416072214,5.3682369014940505,5.743425925654773,3.564363707608416,0.28055498317004546,1.7627789481100458,0.6353828913452573,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.1532552042909,theta,rad,-0.6255119910067082,-0.18832845729073402,2.024101412176891,6.072304236530673,0.15960423521478526,5.572174705180171,5.731778940394956,3.5641708472003724,0.28057016424605236,1.7628743336237593,0.6347157628080866,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.1687051042381,theta,rad,-0.6281797577632875,-0.15699637388235635,2.031627791512938,6.0948833745388145,0.11091537635493881,5.618229518084266,5.729144894439204,3.5641272370573485,0.2805735972618167,1.7628959038979692,0.6345648032850293,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.218705104238,theta,rad,-0.6334823280310766,-0.05498222480101441,2.0465340643770946,6.139602193131283,0.013603702698311777,5.710272944909748,5.723876647608059,3.5640400214722643,0.28058046317530166,1.7629390437046983,0.6342627824415352,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.2228717709047,theta,rad,-0.6336936537980015,-0.046453732585403716,2.047125528738288,6.141376586214864,0.009710771720022895,5.713955030492469,5.723665802212492,3.564036531137996,0.2805807379535193,1.762940770187158,0.634250692404706,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.2728717709047,theta,rad,-0.6334562261857061,0.05594498733237582,2.0464235182625865,6.1392705547877595,0.01408428723428861,5.709818226593251,5.7239025138275395,3.564040449662679,0.2805804294658456,1.7629388319019395,0.6342642656167327,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.3116677708545,theta,rad,-0.6297478002647501,0.13516299861529754,2.03595325384853,6.10785976154559,0.08221066287605515,5.645378413954936,5.727589076830991,3.5641014795600747,0.2805756249464121,1.7629086442160267,0.6344756234458918,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.3616677708544,theta,rad,-0.6204541688036171,0.23636291617942606,2.0096306769000245,6.0288920307000735,0.2514034266517908,5.485325715608144,5.736729142259935,3.5642528109463756,0.28056371223972787,1.7628337944724195,0.6349993795957098,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.3980706707428,theta,rad,-0.6105241440528455,0.3090277168866038,1.9813368458516623,5.944010537554987,0.42974158411866126,5.316598948995385,5.746340533114046,3.5644119774984233,0.2805511838454264,1.762755076249422,0.6355497429554765,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.4480706707427,theta,rad,-0.5926160114245189,0.4068686178109624,1.9298587528755495,5.789576258626648,0.7449393247173134,5.018333241936566,5.763272566653879,3.5646924538577625,0.2805291095779624,1.7626163795364256,0.6365183003658466,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.4821048707554,theta,rad,-0.5776589165596296,0.47182998988929453,1.8864221073333567,5.65926632200007,1.001805927115193,4.775213906429319,5.777019833544512,3.5649202487864553,0.28051118404132963,1.7625037500680312,0.6373037480495203,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.5321048707553,theta,rad,-0.551739602571575,0.564307569475743,1.8102217937059424,5.430665381117827,1.4329936483542924,4.367001024508531,5.799994672862824,3.565301093960227,0.280481219859395,1.762315479560358,0.6386145550163761,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.5712046708065,theta,rad,-0.5283087887757597,0.6337503639781555,1.7403557850396068,5.22106735511882,1.8073778572910006,4.012462659827116,5.8198405171181165,3.565630219701042,0.2804553300212506,1.7621528089097238,0.6397449799022462,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.6212046708065,theta,rad,-0.49448697862195695,0.7182685034236048,1.6379345184119474,4.913803555235842,2.321593393546733,3.5253521458490717,5.846945539395804,3.5660799554024813,0.28041996043443623,1.7619305752415306,0.6412861213661983,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.6617905707649,theta,rad,-0.46401149083522025,0.7828741064698489,1.5441366539355685,4.632409961806705,2.758013399614339,3.1117987408304937,5.869812140444832,3.5664595661341645,0.2803901127873832,1.761743036944113,0.6425838040389481,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.671850770767,theta,rad,-0.45605789584977274,0.7982846426793669,1.5194318920256698,4.558295676077009,2.8676626683197606,3.0078748955756285,5.875537563895389,3.566554643184797,0.28038263816057457,1.7616960724787725,0.6429083705060331,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.7218507707669,theta,rad,-0.41429758342904954,0.8710347627605329,1.3882712624654412,4.164813787396324,3.4141570107178407,2.489798541977703,5.903955552695544,3.567026726000468,0.28034553055374806,1.7614629185087756,0.6445172714490679,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.7298131707441,theta,rad,-0.4073182813201129,0.8820007821132372,1.3661228038991533,4.09836841169746,3.50066420841763,2.4077718397963594,5.908436048213989,3.5671011823898056,0.28033967887898337,1.7614261513518716,0.6447706229909484,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.779813170744,theta,rad,-0.36157035728349535,0.9466937023838257,1.2194409559473773,3.658322867842132,4.03303034759938,1.9028710041166041,5.935901351715984,3.5675577520929194,0.2803038015049222,1.7612007271623102,0.6463217994892332,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.7864015707364,theta,rad,-0.35530684065588186,0.9546611913355699,1.1991648217163084,3.5974944651489253,4.101200956090124,1.8382039854469965,5.93940494153712,3.5676160131333057,0.2802992239968496,1.7611719658308451,0.6465194447025416,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.8364015707364,theta,rad,-0.3061405352527805,1.0106521995871145,1.0385264956998683,3.115579487099605,4.596380408386228,1.3683820683304453,5.964762476716674,3.568037811293034,0.28026608822220034,1.7609637676184269,0.6479483795369944,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.8449228707784,theta,rad,-0.29749110371707976,1.0193805299107637,1.0100118591589664,3.030035577476899,4.676114991425172,1.292715363805356,5.968830355230528,3.5681054976114885,0.2802607716249999,1.7609303624530128,0.648177359475446,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.8949228707784,theta,rad,-0.24533075768152246,1.0655881476916425,0.8366183776651432,2.5098551329954297,5.1096514522540755,0.8812211791981291,5.990872631452205,3.5684723652788164,0.2802319585629933,1.7607493246451582,0.6494169124187066,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.9449228707783,theta,rad,-0.19108078775329737,1.1028886757166982,0.6540120305753856,1.9620360917261568,5.4736354396085956,0.5356393837152764,6.009274823323872,3.56877877927413,0.2802078979530904,1.7605981473745347,0.6504502164036442,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1223.9602577707813,theta,rad,-0.1740934517609416,1.1124772772130251,0.5964359784784292,1.7893079354352877,5.569225615418877,0.44486471374835906,6.014090329167236,3.568858981752035,0.28020160087947127,1.7605585816940925,0.6507203809271339,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.0102577707812,theta,rad,-0.11780337617826149,1.1375266368745722,0.40457801504596413,1.2137340451378924,5.822850823196288,0.20397335272988845,6.026824175926176,3.5690711040190206,0.2801849475270837,1.7604539455950559,0.6514343270051098,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.0144244374478,theta,rad,-0.11306021683351952,1.139178578082844,0.38834844156709836,1.165045324701295,5.839775247432827,0.18789586686329413,6.027671114296121,3.569085214472066,0.28018383981003336,1.7604469856035605,0.6514817884191196,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.0644244374478,theta,rad,-0.05569750274297442,1.1536894507769713,0.19152202983886302,0.574566089516589,5.989497069753313,0.0456372469465885,6.035134316699902,3.5692095664290866,0.2801740781504397,1.7603856512874279,0.6518998897366759,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.0997085374318,theta,rad,-0.014900479465688817,1.157972616397064,0.051141461983504416,0.15342438595051325,6.034052611464579,0.0032670269551605033,6.03731963841974,3.5692459820068816,0.28017121964727393,1.7603676907823362,0.6520222718346054,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.1497085374317,theta,rad,0.04297900880724058,1.1555462355849242,-0.14810094959775208,-0.4443028487932562,6.008791961585201,0.027177293472433528,6.035969255057635,3.56922347940455,0.2801729860207098,1.7603787892339553,0.6519466501604819,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.1889078374256,theta,rad,0.08812200397841646,1.1466954878470803,-0.30320452944592247,-0.9096135883377674,5.917097438319841,0.11419522264876822,6.031292660968609,3.569145554263619,0.2801791030364181,1.7604172235771776,0.6516847022540138,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.2389078374256,theta,rad,0.14499623676873738,1.1266523436118128,-0.49774561058310124,-1.4932368317493037,5.712054765146956,0.30882518757107036,6.020879952718026,3.5689720771612303,0.28019272170809545,1.760502792214964,0.651101136667342,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.2814303374619,theta,rad,0.19240542382069215,1.1020463507364888,-0.6587737507737933,-1.9763212523213798,5.465277716272254,0.5430685850010565,6.008346301273311,3.568763315636609,0.28020911210852223,1.7606057761381044,0.6503981124614815,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.3314303374618,theta,rad,0.24660741928369456,1.0645134802056666,-0.8411418903303062,-2.5234256709909184,5.099350272928111,0.8903698605579721,5.989720133486083,3.5684531790665877,0.28023346526339277,1.7607587915229703,0.6493521515635461,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.3744313374164,theta,rad,0.29155825374614774,1.0251028599963095,-0.990637183939868,-2.9719115518196038,4.7287614310767605,1.2420305763735056,5.970792007450266,3.56813814005474,0.28025820771184007,1.760914252911518,0.6482877556842267,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.3821368374165,theta,rad,0.2994275166517758,1.0173692270789194,-1.0166222898001982,-3.049866869400595,4.65768064893221,1.3094727534665003,5.9671534023987105,3.568077593720956,0.28026296338391954,1.7609441336804537,0.6480829725784941,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.4321368374165,theta,rad,0.34895645084500576,0.9624369093825447,-1.1787487520698694,-3.5362462562096084,4.1682816204382105,1.7737451578373715,5.942026778275582,3.567659614366808,0.28029579839204505,1.7611504421210689,0.6466673144313596,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.4821368374164,theta,rad,0.3955410403978348,0.8996964523166864,-1.3287586296223852,-3.986275888867156,3.642541678400542,2.2723423173553874,5.914883995755929,3.5672083460696693,0.2803312571024327,1.761373235769188,0.6451350752204624,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.486303504083,theta,rad,0.39927820669375813,0.89413509148565,-1.3406793259175274,-4.022037977752582,3.597649028217232,2.3149098371064234,5.912558865323655,3.5671697011524497,0.2803342940698697,1.7613923175983668,0.6450036740690562,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.536303504083,theta,rad,0.4422511294989934,0.8236503198623566,-1.4764477021600397,-4.429343106480119,3.05279932234213,2.831444799700543,5.8842441220426736,3.566699247364314,0.2803712706472155,1.7616246482858557,0.6434016641009956,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.578245704008,theta,rad,0.47546720601091086,0.759525931444781,-1.5796457805510582,-4.738937341653175,2.59595838241678,3.264406404341403,5.860364786758183,3.5663027074306295,0.28040244534386644,1.7618205246818086,0.6420479384881959,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.628245704008,theta,rad,0.5114216641404233,0.677736875317031,-1.6895031151969382,-5.068509345590814,2.066972724740218,3.7655802181714866,5.832552942911704,3.565841116507336,0.2804387428735126,1.7620485887867683,0.6404681817586896,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.672375903946,theta,rad,0.5396567304821659,0.6012646840453602,-1.7743441994860645,-5.323032598458194,1.6268364912607505,4.182440976061947,5.809277467322698,3.5654550237124476,0.2804691107725075,1.7622393959235432,0.6391435196301266,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.722375903946,theta,rad,0.567466220025981,0.5104293340035976,-1.8566115047146603,-5.569834514143981,1.1724214725511029,4.612693978841993,5.7851154513930965,3.5650544256927836,0.28050062652428476,1.7624374152320545,0.6377659001267154,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.734725004031,theta,rad,0.5736275316647089,0.487389494592935,-1.8746585543789647,-5.6239756631368945,1.068968337478005,4.710627372389687,5.779595709867692,3.5649629389173687,0.28050782494352844,1.7624826442340813,0.637450827600349,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.7847250040309,theta,rad,0.5956255304192594,0.3919980631529591,-1.9385468408196398,-5.815640522458919,0.6914811668205209,5.0679130543759205,5.759394221196441,3.564628200855616,0.280534166160715,1.7626481509828813,0.6362965608040693,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.7888916706975,theta,rad,0.5972420144594539,0.38391103958698986,-1.9432074948730664,-5.8296224846191995,0.6632445884254349,5.094634664461266,5.757879252886701,3.564603103626503,0.2805361413119556,1.7626605612241355,0.6362099263043094,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.8388916706974,theta,rad,0.6139870338507819,0.2854897391646159,-1.99120879635867,-5.97362638907601,0.36676976025726193,5.375169740077403,5.741939500334665,3.564339091512439,0.28055692074338384,1.762791122242377,0.6352977838874525,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.880185870694,theta,rad,0.6240695401117682,0.20263857314001832,-2.0198666755747032,-6.05960002672411,0.18478076095900148,5.547343753757265,5.732124514716267,3.5641765688237785,0.28056971384277185,1.762871503656485,0.6347355656842101,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.930185870694,theta,rad,0.6316661813017178,0.10104810784431861,-2.0413437926954896,-6.124031378086469,0.0459482404451267,5.678672560751528,5.724620801196655,3.5640523403133337,0.28057949337300836,1.7629329502571782,0.6343054511915113,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.9737073706538,theta,rad,0.6341276144133648,0.012014897282762046,-2.04829606671914,-6.14488820015742,0.0006496099052189526,5.721519568580945,5.722169178486164,3.5640117564776523,0.2805826883658515,1.7629530249892666,0.6341648691398827,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1224.9831864706548,theta,rad,0.6341494787628388,-0.007401833707604395,-2.0483633769258303,-6.145090130777491,0.00024654214005762884,5.721900812807156,5.7221473549472135,3.564011395223116,0.280582716806212,1.762953203685322,0.634163617604046,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.0331864706548,theta,rad,0.6312208534132154,-0.10967476237300602,-2.040152738719759,-6.120458216159277,0.05412849075708903,5.67093595094917,5.725064441706259,3.5640596845033534,0.28057891520392664,1.7629293175136989,0.634330887754802,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.0831864706547,theta,rad,0.6231948518568339,-0.21117664428745375,-2.017512856485086,-6.052538569455258,0.200680087916294,5.532310704337945,5.732990792254239,3.5641909118372994,0.2805685847744086,1.7628644095107342,0.6347852047253639,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.0917185706626,theta,rad,0.6213197005719896,-0.22836791704696896,-2.012203725754063,-6.0366111772621895,0.23468357491367078,5.500144573094519,5.73482814800819,3.5642213339231343,0.280566190006865,1.7628493627424902,0.634890476976549,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.1417185706625,theta,rad,0.6074010432792517,-0.32804819246489747,-1.9725801752934242,-5.917740525880273,0.48427027460768884,5.264023268688826,5.748293543296515,3.5644443236812893,0.280548637933898,1.7627390798155134,0.635661525196366,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.1458852373291,theta,rad,0.6060170641043556,-0.336259061354865,-1.9686199726870686,-5.905859918061205,0.5088157035446468,5.240800081723472,5.7496157852681185,3.5644662236991587,0.28054691424799433,1.7627282495775694,0.6357371952554092,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.195885237329,theta,rad,0.5867649161689242,-0.4333647080589275,-1.913160651159595,-5.739481953478785,0.8451223658594975,4.922573566370476,5.767695932229973,3.564765742689676,0.28052334211601887,1.762580141504282,0.6367711196016279,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.2312671372429,theta,rad,0.5702437839664712,-0.5002262642959244,-1.8650307590086002,-5.595092277025801,1.1260184197115524,4.656726660859407,5.78274508057096,3.5650151367534444,0.2805037178357315,1.7624568385147168,0.6376306133365993,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.2812671372428,theta,rad,0.5429332331376535,-0.5915239985477221,-1.78441846720985,-5.35325540162955,1.5745528838604848,4.232124850416574,5.806677734277059,3.5654119112102185,0.28047250216891967,1.7622607046956507,0.638995416131265,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.321968837268,theta,rad,0.5173995923340898,-0.6626289655767218,-1.707912752372244,-5.123738257116732,1.9758471570957434,3.852141701130975,5.8279888582267185,3.5657653926658908,0.28044469836877434,1.7620860082670937,0.640208614667488,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.371968837268,theta,rad,0.48217642639153285,-0.7454038618970015,-1.6006598567514385,-4.801979570254316,2.5003211279893383,3.355379210338559,5.855700338327898,3.5662252730236026,0.28040853379746145,1.7618587795639802,0.6417832235694857,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.4138634372962,theta,rad,0.44957212466303925,-0.8103830742769381,-1.4997090319393542,-4.4991270958180625,2.9552432718354362,2.9243669562662955,5.879610228101732,3.566622281326976,0.28037732092784046,1.7616626633201826,0.6431391587274663,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.4638634372961,theta,rad,0.4072324548544073,-0.8820926052713666,-1.3663864824867173,-4.099159447460152,3.5013931392349216,2.4067713187257422,5.908164457960664,3.5670966689314807,0.28034003359363646,1.7614283800897683,0.6447552682339178,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.4753996373613,theta,rad,0.3969662570806029,-0.8976676697065803,-1.3337028754455063,-4.001108626336519,3.62613260356399,2.288531280935727,5.914663884499717,3.5672046876208543,0.28033154460417287,1.7613750421958978,0.645122636956372,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.5253996373613,theta,rad,0.3504767580920681,-0.9606653539579827,-1.1840870156017431,-3.5522610468052296,4.152950650328473,1.7890753985639118,5.9420260488923855,3.567659602236804,0.2802957993450477,1.7611504481089613,0.6466672732986933,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.541350837284,theta,rad,0.3350044749460225,-0.9791530590321215,-1.1337425898439848,-3.401227769531954,4.314333208553824,1.636047885920432,5.950381094474256,3.5677985630672486,0.2802848822104734,1.7610818537294073,0.6471382988872504,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.591350837284,theta,rad,0.28469739405171646,-1.031751642608698,-0.9683411698746972,-2.9050235096240917,4.790301534115859,1.1846549534723123,5.974956487588171,3.56820744266782,0.2802527644671735,1.760880051996606,0.6485220674695378,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.5955175039505,theta,rad,0.280390064387235,-1.0357566832800962,-0.9540663314476604,-2.862198994342981,4.827563581317235,1.1493130530298572,5.976876634347092,3.5682393985800918,0.2802502546207885,1.7608642821666762,0.6486300788884998,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.6455175039505,theta,rad,0.22748224404336057,-1.0790840168833644,-0.7774403598597869,-2.3323210795793607,5.239900419719117,0.7581962584537593,5.998096678172876,3.5685926382826607,0.2802225138482708,1.7606899817523831,0.6498227183618018,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.6807706039313,theta,rad,0.18898477867284502,-1.1042143488714693,-0.647604631352785,-1.942813894058355,5.486801977141393,0.5239875357086027,6.010789512849996,3.5688040056175883,0.28020591728375066,1.7605857024620406,0.6505352054314268,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.7307706039312,theta,rad,0.13304315183722096,-1.131865172472254,-0.45737268506283385,-1.3721180551885015,5.765034458950404,0.2600786007883613,6.025113059738765,3.569042596667305,0.2801871854748325,1.7604680070354692,0.65133842908388,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.7731494040374,theta,rad,0.08471463801655112,-1.147753335021616,-0.29192201742500296,-0.8757660522750088,5.928019731239589,0.10554008535601263,6.033559816595601,3.569183330454171,0.2801761376243882,1.7603985913438815,0.6518117026257139,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.7811057039683,theta,rad,0.07557385932897125,-1.1499511879770294,-0.26054552211681886,-0.7816365663504565,5.950744806284017,0.08400337898133492,6.034748185265352,3.569203132220399,0.2801745832207372,1.7603888247377002,0.651878263615064,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.8311057039682,theta,rad,0.017833151269686744,-1.1580220374678702,-0.06197258503120905,-0.18591775509362715,6.034567676675568,0.004679559178524432,6.039247235854092,3.5692781043412523,0.28016869819802415,1.760351848049457,0.6521302046083727,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.8811057039682,theta,rad,-0.04006233650646948,-1.1561363133482452,0.13732755773670546,0.4119826732101164,6.014930287691123,0.02361428107007577,6.038544568761199,3.569266394634642,0.28016961734859863,1.7603576232428417,0.6520908616415775,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.8929625040298,theta,rad,-0.05375965613549728,-1.154228645683716,0.1844393017443128,0.5533179052329384,5.9950969493258945,0.042517589248995395,6.03761453857489,3.569250896268158,0.28017083389838277,1.760365267050571,0.6520387852916744,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.9429625040298,theta,rad,-0.11115813159404732,-1.1400686403985008,0.3814093520337331,1.1442280561011993,5.848904271690387,0.1816333168355596,6.030537588525946,3.5691329733687027,0.2801800906442991,1.7604234289005047,0.6516424002961333,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1225.9557585040252,theta,rad,-0.12571386365371653,-1.1348692684972435,0.43119500930268095,1.2935850279080428,5.795677154607609,0.23224938588084248,6.027926540488451,3.569089470060824,0.2801835057340152,1.7604448865420315,0.6514961016178712,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.0057585040252,theta,rad,-0.18183809765671574,-1.1085075535005002,0.6222648709853322,1.8667946129559967,5.52955048275449,0.4852136717856377,6.014764154540128,3.5688702049983374,0.28020071971221094,1.7605530451569094,0.650758176933902,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.0099251706918,theta,rad,-0.1864514322596267,-1.105882200899636,0.6378960942046321,1.9136882826138963,5.503389490199805,0.5100740076612957,6.013463497861101,3.568848541383564,0.2802024205858627,1.7605637320612473,0.6506852192124957,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.0599251706917,theta,rad,-0.24087093500086604,-1.069369836322598,0.821233957444835,2.463701872334505,5.145983310764792,0.8496269438505109,5.995610254615302,3.5685512397909616,0.28022576468835514,1.760710407383037,0.6496830696638864,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.1011004707143,theta,rad,-0.2841651712788168,-1.032562848813016,0.9654804051781998,2.8964412155345993,4.797837165369833,1.1802596448379552,5.978096810207788,3.5682597059494374,0.28024865968490975,1.760854260888997,0.6486987077944804,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.1511004707143,theta,rad,-0.33451630889816814,-0.9801024702888773,1.1310799591471143,3.393239877441343,4.3227038351986184,1.6313278002855867,5.954031635484205,3.567859286455137,0.2802801118856777,1.7610518808947406,0.6473440103162134,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.191497570632,theta,rad,-0.3731520752269653,-0.9318531056290779,1.2563414483847295,3.7690243451541887,3.9075759471175084,2.025287934394722,5.9328638815122305,3.5675072456310195,0.28030776986498324,1.7612256611039394,0.6461504071953231,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.2020849706903,theta,rad,-0.38294697243899206,-0.9183845486969107,1.2878245068260366,3.8634735204781094,3.7954358067835274,2.131688115979538,5.927123922763066,3.5674118115805196,0.28031526855234473,1.7612727767461924,0.6458264178801779,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.2520849706902,theta,rad,-0.42719639395292036,-0.8504193613863784,1.428565246073999,4.285695738221997,3.2544589059936713,2.6448471032941296,5.899306009287801,3.566949467851641,0.28035160268258463,1.761501070819465,0.6442542706941183,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.258626370674,theta,rad,-0.4327286384295465,-0.8410174520032442,1.4459819056738845,4.337945717021654,3.182896595583131,2.712713853430145,5.895610449013276,3.5668880667793044,0.2803564287070389,1.761531393625408,0.644045166160705,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.308626370674,theta,rad,-0.4729183850245807,-0.7655285970292399,1.5712310515098165,4.71369315452945,2.6371531479130037,3.2301544904590775,5.867307638372081,3.566417979697713,0.2803933822935581,1.761763579857273,0.6424417829735745,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.3586263706738,theta,rad,-0.5091830282822258,-0.6841322315103445,1.682214153438847,5.046642460316541,2.106166095860956,3.7334002341549826,5.839566330015939,3.5659574915519623,0.2804295907534175,1.7619910843202573,0.6408668686616703,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.3729543705767,theta,rad,-0.5188115958318774,-0.659819380723567,1.711339375386359,5.134018126159077,1.959127268302942,3.872721330262855,5.831848598565797,3.565829430082236,0.2804396619658102,1.7620543636139885,0.6404281304235452,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.4229543705767,theta,rad,-0.5496234437756975,-0.5718862239882184,1.803535295404272,5.410605886212816,1.4717423393437625,4.33441264888558,5.806154988229343,3.5654032425712288,0.2804731840875422,1.7622649893167204,0.6389656323860268,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.4271210372433,theta,rad,-0.5519906269723106,-0.5643568365885288,1.8105535873653593,5.431660762096078,1.4332438755189512,4.370874193870902,5.804118069389853,3.565369465487644,0.2804758411939862,1.762281684408889,0.6388495664156176,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.4771210372433,theta,rad,-0.5779119780146256,-0.4718619599678798,1.8867832952089356,5.660349885626807,1.0019416916912804,4.779281562875268,5.781223254566549,3.564989913495837,0.2805057024745963,1.7624693083684717,0.6375437434583412,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.5138022372716,theta,rad,-0.5939402137528574,-0.4017744401552567,1.9333382944524717,5.800014883357415,0.7264021534293147,5.040121376335428,5.766523529764743,3.5647463169938987,0.280524870797338,1.762589746492286,0.6367041188874423,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.5638022372716,theta,rad,-0.6115895954178318,-0.303777980571713,1.9840814348068885,5.952244304420665,0.41526477666102624,5.33458906673716,5.749853843398187,3.5644701666711733,0.28054660391053043,1.762726299669776,0.6357508181650355,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.6051195372113,theta,rad,-0.6224378447914862,-0.2211280685586975,2.0150048800416918,6.045014640125075,0.22003930217025008,5.519314971099868,5.739354273270118,3.5642962804377616,0.28056029053712156,1.762812295280878,0.6351497395192959,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1226.615552137255,theta,rad,-0.624635013728994,-0.20007322938838054,2.0212450546788916,6.063735164036675,0.1801318370305299,5.55707213355238,5.737203970582909,3.5642606734407223,0.2805630933370146,1.7628299057919852,0.635026578663791,1.0,3.0,0.05,1.0,1.808
